Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
63,19:36:08.785,Pigeon,pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0
64,19:36:09.833,Pigeon,pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0
65,19:36:10.701,Pigeon,pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0
66,19:36:12.041,Pigeon,pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0
67,19:36:12.611,Pigeon,pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
pistol,91,67,3350.0,11375.0,,,,,,false,plus.png,1.0,0FF0FF000,,,

Kills:,67
Deaths:,0
Fight Time:,12.335001
Avg TTK:,1.072141
Damage Done:,3350.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,0.0
Score:,67.0
Scenario:,Bounce 180 Sparky Easy
Hash:,d1fd4b667425a3d391338499e26c6716
Game Version:,3.0.3
Challenge Start:,H:M:S.s
Pause Count:,17
Pause Duration:,-2147483648.0

Input Lag:,0
Max FPS (config):,144.0
Sens Scale:,Apex Legends
Sens Increment:,0.722857
Horiz Sens:,2.3
Vert Sens:,2.3
DPI:,400
FOV:,110.0
FOVScale:,Apex Legends
Hide Gun:,false
Crosshair:,diamond.png
Crosshair Scale:,1.2
Crosshair Color:,0FF0FF000
Resolution:,1920x1080
Avg FPS:,167.903564
Resolution Scale:,100.0
